created_at,State,RTO,OEM,CNG ONLY,DIESEL,DIESEL/HYBRID,ELECTRIC(BOV),Petrol,Petrol /CNG,Petrol /HYBRID,PURE EV,STRONG HYBRID EV,PETROL/ETHANOL,Total,EV
2025-11-07T12:55:30.334706+00:00,Tamil Nadu,LALKUDI,HYUNDAI MOTOR INDIA LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.334706+00:00,Tamil Nadu,LALKUDI,KIA INDIA PRIVATE LIMITED,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.334706+00:00,Tamil Nadu,LALKUDI,MARUTI SUZUKI INDIA LTD,0,0,0,0,2,1,0,0,0,0,3,0
2025-11-07T12:55:30.334706+00:00,Tamil Nadu,LALKUDI,STELLANTIS AUTOMOBILES INDIA PVT LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.334706+00:00,Tamil Nadu,LALKUDI,TATA MOTORS PASSENGER VEHICLES LTD,0,0,0,0,0,2,0,0,0,3,5,0
2025-11-07T12:55:30.334706+00:00,Tamil Nadu,LALKUDI,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.357740+00:00,Tamil Nadu,MADURAI RTO,BMW INDIA PVT LTD,0,0,0,0,0,0,0,1,0,0,1,1
2025-11-07T12:55:30.357740+00:00,Tamil Nadu,MADURAI RTO,HONDA CARS INDIA LTD,0,0,0,0,1,0,0,0,0,0,1,0
2025-11-07T12:55:30.357740+00:00,Tamil Nadu,MADURAI RTO,HYUNDAI MOTOR INDIA LTD,0,2,0,0,0,0,0,0,0,4,6,0
2025-11-07T12:55:30.357740+00:00,Tamil Nadu,MADURAI RTO,KIA INDIA PRIVATE LIMITED,0,1,0,0,0,0,0,0,0,2,3,0
2025-11-07T12:55:30.357740+00:00,Tamil Nadu,MADURAI RTO,MAHINDRA & MAHINDRA LIMITED,0,5,0,0,0,0,0,0,0,0,5,0
2025-11-07T12:55:30.357740+00:00,Tamil Nadu,MADURAI RTO,MARUTI SUZUKI INDIA LTD,0,0,0,0,4,0,2,0,0,0,6,0
2025-11-07T12:55:30.357740+00:00,Tamil Nadu,MADURAI RTO,NISSAN MOTOR INDIA PVT LTD,0,0,0,0,2,0,0,0,0,0,2,0
2025-11-07T12:55:30.357740+00:00,Tamil Nadu,MADURAI RTO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.357740+00:00,Tamil Nadu,MADURAI RTO,STELLANTIS INDIA PVT LTD,0,1,0,0,0,0,0,0,0,0,1,0
2025-11-07T12:55:30.357740+00:00,Tamil Nadu,MADURAI RTO,TATA MOTORS PASSENGER VEHICLES LTD,0,1,0,0,0,0,0,0,0,2,3,0
2025-11-07T12:55:30.357740+00:00,Tamil Nadu,MADURAI RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,0,0,0,0,0,0,0,1,0,1,0
2025-11-07T12:55:30.377878+00:00,Tamil Nadu,MADURAI RTO,HYUNDAI MOTOR INDIA LTD,0,0,0,0,0,0,0,0,0,11,11,0
2025-11-07T12:55:30.377878+00:00,Tamil Nadu,MADURAI RTO,JSW MG MOTOR INDIA PVT LTD,0,0,0,0,0,0,0,3,0,0,3,3
2025-11-07T12:55:30.377878+00:00,Tamil Nadu,MADURAI RTO,KIA INDIA PRIVATE LIMITED,0,2,0,0,0,0,0,1,0,8,11,1
2025-11-07T12:55:30.377878+00:00,Tamil Nadu,MADURAI RTO,MAHINDRA & MAHINDRA LIMITED,0,5,0,0,0,0,0,0,0,0,5,0
2025-11-07T12:55:30.377878+00:00,Tamil Nadu,MADURAI RTO,MARUTI SUZUKI INDIA LTD,0,0,0,0,15,4,5,0,1,0,25,0
2025-11-07T12:55:30.377878+00:00,Tamil Nadu,MADURAI RTO,NISSAN MOTOR INDIA PVT LTD,0,0,0,0,1,0,0,0,0,0,1,0
2025-11-07T12:55:30.377878+00:00,Tamil Nadu,MADURAI RTO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,0,0,0,0,0,0,0,0,0,2,2,0
2025-11-07T12:55:30.377878+00:00,Tamil Nadu,MADURAI RTO,TATA MOTORS PASSENGER VEHICLES LTD,0,2,0,0,0,0,0,0,0,7,9,0
2025-11-07T12:55:30.377878+00:00,Tamil Nadu,MADURAI RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,1,0,0,0,1,1,0,4,1,8,0
2025-11-07T12:55:30.400253+00:00,Tamil Nadu,MADURAI RTO,HYUNDAI MOTOR INDIA LTD,0,0,0,0,0,0,0,1,0,10,11,1
2025-11-07T12:55:30.400253+00:00,Tamil Nadu,MADURAI RTO,KIA INDIA PRIVATE LIMITED,0,2,0,0,0,0,0,0,0,7,9,0
2025-11-07T12:55:30.400253+00:00,Tamil Nadu,MADURAI RTO,MAHINDRA & MAHINDRA LIMITED,0,2,0,0,0,0,0,0,0,0,2,0
2025-11-07T12:55:30.400253+00:00,Tamil Nadu,MADURAI RTO,MARUTI SUZUKI INDIA LTD,0,0,0,0,14,2,4,0,1,1,22,0
2025-11-07T12:55:30.400253+00:00,Tamil Nadu,MADURAI RTO,NISSAN MOTOR INDIA PVT LTD,0,0,0,0,1,0,0,0,0,0,1,0
2025-11-07T12:55:30.400253+00:00,Tamil Nadu,MADURAI RTO,RENAULT INDIA PVT LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.400253+00:00,Tamil Nadu,MADURAI RTO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,0,0,0,0,1,0,0,0,0,1,2,0
2025-11-07T12:55:30.400253+00:00,Tamil Nadu,MADURAI RTO,STELLANTIS AUTOMOBILES INDIA PVT LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.400253+00:00,Tamil Nadu,MADURAI RTO,TATA MOTORS PASSENGER VEHICLES LTD,0,0,0,0,0,0,0,0,0,7,7,0
2025-11-07T12:55:30.400253+00:00,Tamil Nadu,MADURAI RTO,TATA PASSENGER ELECTRIC MOBILITY LTD,0,0,0,0,0,0,0,1,0,0,1,1
2025-11-07T12:55:30.400253+00:00,Tamil Nadu,MADURAI RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,2,0,0,0,0,1,0,1,5,9,0
2025-11-07T12:55:30.418250+00:00,Tamil Nadu,MADURANTAGAM,HYUNDAI MOTOR INDIA LTD,0,0,0,0,1,0,0,0,0,4,5,0
2025-11-07T12:55:30.418250+00:00,Tamil Nadu,MADURANTAGAM,KIA INDIA PRIVATE LIMITED,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.418250+00:00,Tamil Nadu,MADURANTAGAM,MARUTI SUZUKI INDIA LTD,0,0,0,0,8,2,0,0,0,0,10,0
2025-11-07T12:55:30.418250+00:00,Tamil Nadu,MADURANTAGAM,TATA MOTORS PASSENGER VEHICLES LTD,0,0,0,0,0,0,0,0,0,6,6,0
2025-11-07T12:55:30.418250+00:00,Tamil Nadu,MADURANTAGAM,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,0,0,0,0,0,0,0,2,0,2,0
2025-11-07T12:55:30.438065+00:00,Tamil Nadu,ARANI RTO,HONDA CARS INDIA LTD,0,0,0,0,1,0,0,0,0,0,1,0
2025-11-07T12:55:30.438065+00:00,Tamil Nadu,ARANI RTO,HYUNDAI MOTOR INDIA LTD,0,0,0,0,0,0,0,0,0,3,3,0
2025-11-07T12:55:30.438065+00:00,Tamil Nadu,ARANI RTO,KIA INDIA PRIVATE LIMITED,0,2,0,0,0,0,0,0,0,1,3,0
2025-11-07T12:55:30.438065+00:00,Tamil Nadu,ARANI RTO,MAHINDRA & MAHINDRA LIMITED,0,1,0,0,1,0,0,0,0,1,3,0
2025-11-07T12:55:30.438065+00:00,Tamil Nadu,ARANI RTO,MARUTI SUZUKI INDIA LTD,0,0,0,0,0,0,1,0,0,0,1,0
2025-11-07T12:55:30.438065+00:00,Tamil Nadu,ARANI RTO,NISSAN MOTOR INDIA PVT LTD,0,0,0,0,1,0,0,0,0,0,1,0
2025-11-07T12:55:30.438065+00:00,Tamil Nadu,ARANI RTO,RENAULT INDIA PVT LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.438065+00:00,Tamil Nadu,ARANI RTO,TATA MOTORS PASSENGER VEHICLES LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.438065+00:00,Tamil Nadu,ARANI RTO,TATA PASSENGER ELECTRIC MOBILITY LTD,0,0,0,1,0,0,0,0,0,0,1,1
2025-11-07T12:55:30.438065+00:00,Tamil Nadu,ARANI RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,0,0,0,0,0,1,0,0,0,1,0
2025-11-07T12:55:30.458882+00:00,Tamil Nadu,MANAPARAI,HONDA CARS INDIA LTD,0,0,0,0,1,0,0,0,0,0,1,0
2025-11-07T12:55:30.458882+00:00,Tamil Nadu,MANAPARAI,HYUNDAI MOTOR INDIA LTD,0,1,0,0,0,0,0,0,0,2,3,0
2025-11-07T12:55:30.458882+00:00,Tamil Nadu,MANAPARAI,KIA INDIA PRIVATE LIMITED,0,0,0,0,0,0,0,0,0,2,2,0
2025-11-07T12:55:30.458882+00:00,Tamil Nadu,MANAPARAI,MAHINDRA & MAHINDRA LIMITED,0,6,0,0,0,0,0,0,0,0,6,0
2025-11-07T12:55:30.458882+00:00,Tamil Nadu,MANAPARAI,MARUTI SUZUKI INDIA LTD,0,0,0,0,1,3,0,0,0,0,4,0
2025-11-07T12:55:30.458882+00:00,Tamil Nadu,MANAPARAI,TATA MOTORS PASSENGER VEHICLES LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.458882+00:00,Tamil Nadu,MANAPARAI,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,0,0,0,0,0,1,0,0,1,2,0
2025-11-07T12:55:30.478395+00:00,Tamil Nadu,MANMANGALAM,HYUNDAI MOTOR INDIA LTD,0,0,0,0,0,1,0,0,0,0,1,0
2025-11-07T12:55:30.478395+00:00,Tamil Nadu,MANMANGALAM,KIA INDIA PRIVATE LIMITED,0,1,0,0,0,0,0,0,0,3,4,0
2025-11-07T12:55:30.478395+00:00,Tamil Nadu,MANMANGALAM,MAHINDRA & MAHINDRA LIMITED,0,1,0,0,0,0,0,0,0,0,1,0
2025-11-07T12:55:30.478395+00:00,Tamil Nadu,MANMANGALAM,MARUTI SUZUKI INDIA LTD,0,0,0,0,5,2,0,0,1,0,8,0
2025-11-07T12:55:30.478395+00:00,Tamil Nadu,MANMANGALAM,TATA MOTORS PASSENGER VEHICLES LTD,0,0,0,0,0,0,0,0,0,2,2,0
2025-11-07T12:55:30.496547+00:00,Tamil Nadu,MANNARGUDI,HYUNDAI MOTOR INDIA LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.496547+00:00,Tamil Nadu,MANNARGUDI,MAHINDRA & MAHINDRA LIMITED,0,0,0,0,1,0,0,0,0,0,1,0
2025-11-07T12:55:30.496547+00:00,Tamil Nadu,MANNARGUDI,RENAULT INDIA PVT LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.496547+00:00,Tamil Nadu,MANNARGUDI,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.496547+00:00,Tamil Nadu,MANNARGUDI,TATA MOTORS PASSENGER VEHICLES LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.496547+00:00,Tamil Nadu,MANNARGUDI,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.519005+00:00,Tamil Nadu,MARTHANDAM RTO,HONDA CARS INDIA LTD,0,0,0,0,3,0,0,0,0,0,3,0
2025-11-07T12:55:30.519005+00:00,Tamil Nadu,MARTHANDAM RTO,HYUNDAI MOTOR INDIA LTD,0,0,0,0,0,0,0,0,0,9,9,0
2025-11-07T12:55:30.519005+00:00,Tamil Nadu,MARTHANDAM RTO,KIA INDIA PRIVATE LIMITED,0,1,0,0,1,0,0,0,0,5,7,0
2025-11-07T12:55:30.519005+00:00,Tamil Nadu,MARTHANDAM RTO,MAHINDRA & MAHINDRA LIMITED,0,5,0,0,2,0,0,0,0,0,7,0
2025-11-07T12:55:30.519005+00:00,Tamil Nadu,MARTHANDAM RTO,MARUTI SUZUKI INDIA LTD,0,0,0,0,15,5,7,0,0,0,27,0
2025-11-07T12:55:30.519005+00:00,Tamil Nadu,MARTHANDAM RTO,RENAULT INDIA PVT LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.519005+00:00,Tamil Nadu,MARTHANDAM RTO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.519005+00:00,Tamil Nadu,MARTHANDAM RTO,STELLANTIS AUTOMOBILES INDIA PVT LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.519005+00:00,Tamil Nadu,MARTHANDAM RTO,TATA MOTORS PASSENGER VEHICLES LTD,0,1,0,0,0,0,0,0,0,12,13,0
2025-11-07T12:55:30.519005+00:00,Tamil Nadu,MARTHANDAM RTO,TATA PASSENGER ELECTRIC MOBILITY LTD,0,0,0,1,0,0,0,1,0,0,2,2
2025-11-07T12:55:30.519005+00:00,Tamil Nadu,MARTHANDAM RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,1,0,0,0,0,0,0,1,6,8,0
2025-11-07T12:55:30.537893+00:00,Tamil Nadu,MAYILADUTHURAI RTO,HYUNDAI MOTOR INDIA LTD,0,1,0,0,0,0,0,0,0,3,4,0
2025-11-07T12:55:30.537893+00:00,Tamil Nadu,MAYILADUTHURAI RTO,KIA INDIA PRIVATE LIMITED,0,0,0,0,0,0,0,0,0,2,2,0
2025-11-07T12:55:30.537893+00:00,Tamil Nadu,MAYILADUTHURAI RTO,MAHINDRA & MAHINDRA LIMITED,0,1,0,0,0,0,0,0,0,0,1,0
2025-11-07T12:55:30.537893+00:00,Tamil Nadu,MAYILADUTHURAI RTO,MARUTI SUZUKI INDIA LTD,0,0,0,0,2,3,0,0,0,0,5,0
2025-11-07T12:55:30.537893+00:00,Tamil Nadu,MAYILADUTHURAI RTO,NISSAN MOTOR INDIA PVT LTD,0,0,0,0,1,0,0,0,0,0,1,0
2025-11-07T12:55:30.537893+00:00,Tamil Nadu,MAYILADUTHURAI RTO,TATA MOTORS PASSENGER VEHICLES LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.556959+00:00,Tamil Nadu,MEENAMBAKKAM RTO,HONDA CARS INDIA LTD,0,0,0,0,5,0,0,0,0,0,5,0
2025-11-07T12:55:30.556959+00:00,Tamil Nadu,MEENAMBAKKAM RTO,HYUNDAI MOTOR INDIA LTD,0,1,0,0,0,0,0,0,0,21,22,0
2025-11-07T12:55:30.556959+00:00,Tamil Nadu,MEENAMBAKKAM RTO,JSW MG MOTOR INDIA PVT LTD,0,0,0,0,1,0,0,1,0,0,2,1
2025-11-07T12:55:30.556959+00:00,Tamil Nadu,MEENAMBAKKAM RTO,KIA INDIA PRIVATE LIMITED,0,0,0,0,0,0,0,0,0,9,9,0
2025-11-07T12:55:30.556959+00:00,Tamil Nadu,MEENAMBAKKAM RTO,MAHINDRA ELECTRIC AUTOMOBILE LTD,0,0,0,0,0,0,0,2,0,0,2,2
2025-11-07T12:55:30.556959+00:00,Tamil Nadu,MEENAMBAKKAM RTO,MAHINDRA & MAHINDRA LIMITED,0,7,0,0,5,0,0,0,0,0,12,0
2025-11-07T12:55:30.556959+00:00,Tamil Nadu,MEENAMBAKKAM RTO,MARUTI SUZUKI INDIA LTD,0,0,0,0,13,8,1,0,0,0,22,0
2025-11-07T12:55:30.556959+00:00,Tamil Nadu,MEENAMBAKKAM RTO,NISSAN MOTOR INDIA PVT LTD,0,0,0,0,3,0,0,0,0,0,3,0
2025-11-07T12:55:30.556959+00:00,Tamil Nadu,MEENAMBAKKAM RTO,RENAULT INDIA PVT LTD,0,0,0,0,0,0,0,0,0,5,5,0
2025-11-07T12:55:30.556959+00:00,Tamil Nadu,MEENAMBAKKAM RTO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,0,0,0,0,3,0,0,0,0,4,7,0
2025-11-07T12:55:30.556959+00:00,Tamil Nadu,MEENAMBAKKAM RTO,TATA MOTORS PASSENGER VEHICLES LTD,0,0,0,0,0,0,0,0,0,10,10,0
2025-11-07T12:55:30.556959+00:00,Tamil Nadu,MEENAMBAKKAM RTO,TATA PASSENGER ELECTRIC MOBILITY LTD,0,0,0,5,0,0,0,0,0,0,5,5
2025-11-07T12:55:30.556959+00:00,Tamil Nadu,MEENAMBAKKAM RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,0,0,0,0,0,1,0,3,4,8,0
2025-11-07T12:55:30.578126+00:00,Tamil Nadu,MELUR,HYUNDAI MOTOR INDIA LTD,0,0,0,0,0,0,0,0,0,3,3,0
2025-11-07T12:55:30.578126+00:00,Tamil Nadu,MELUR,KIA INDIA PRIVATE LIMITED,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.578126+00:00,Tamil Nadu,MELUR,MAHINDRA & MAHINDRA LIMITED,0,2,0,0,0,0,0,0,0,0,2,0
2025-11-07T12:55:30.578126+00:00,Tamil Nadu,MELUR,MARUTI SUZUKI INDIA LTD,0,0,0,0,2,3,2,0,0,0,7,0
2025-11-07T12:55:30.578126+00:00,Tamil Nadu,MELUR,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,0,0,0,0,1,0,0,0,0,0,1,0
2025-11-07T12:55:30.578126+00:00,Tamil Nadu,MELUR,STELLANTIS AUTOMOBILES INDIA PVT LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.578126+00:00,Tamil Nadu,MELUR,TATA MOTORS PASSENGER VEHICLES LTD,0,0,0,0,0,0,0,0,0,2,2,0
2025-11-07T12:55:30.578126+00:00,Tamil Nadu,MELUR,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,2,0,0,0,0,0,0,1,1,4,0
2025-11-07T12:55:30.607469+00:00,Tamil Nadu,METTUPALAYAM RTO,HONDA CARS INDIA LTD,0,0,0,0,1,0,0,0,0,0,1,0
2025-11-07T12:55:30.607469+00:00,Tamil Nadu,METTUPALAYAM RTO,HYUNDAI MOTOR INDIA LTD,0,0,0,0,0,0,0,0,0,3,3,0
2025-11-07T12:55:30.607469+00:00,Tamil Nadu,METTUPALAYAM RTO,JSW MG MOTOR INDIA PVT LTD,0,0,0,0,0,0,0,1,0,0,1,1
2025-11-07T12:55:30.607469+00:00,Tamil Nadu,METTUPALAYAM RTO,KIA INDIA PRIVATE LIMITED,0,1,0,0,0,0,0,0,0,0,1,0
2025-11-07T12:55:30.607469+00:00,Tamil Nadu,METTUPALAYAM RTO,MAHINDRA & MAHINDRA LIMITED,0,5,0,0,4,0,0,0,0,0,9,0
2025-11-07T12:55:30.607469+00:00,Tamil Nadu,METTUPALAYAM RTO,MARUTI SUZUKI INDIA LTD,0,0,0,0,7,0,0,0,0,0,7,0
2025-11-07T12:55:30.607469+00:00,Tamil Nadu,METTUPALAYAM RTO,RENAULT INDIA PVT LTD,0,0,0,0,0,0,0,0,0,2,2,0
2025-11-07T12:55:30.607469+00:00,Tamil Nadu,METTUPALAYAM RTO,STELLANTIS AUTOMOBILES INDIA PVT LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.607469+00:00,Tamil Nadu,METTUPALAYAM RTO,TATA MOTORS PASSENGER VEHICLES LTD,0,0,0,0,0,1,0,0,0,2,3,0
2025-11-07T12:55:30.607469+00:00,Tamil Nadu,METTUPALAYAM RTO,TATA PASSENGER ELECTRIC MOBILITY LTD,0,0,0,0,0,0,0,1,0,0,1,1
2025-11-07T12:55:30.607469+00:00,Tamil Nadu,METTUPALAYAM RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,1,0,0,0,0,0,0,0,2,3,0
2025-11-07T12:55:30.634879+00:00,Tamil Nadu,METTUR RTO,HYUNDAI MOTOR INDIA LTD,0,1,0,0,0,0,0,0,0,0,1,0
2025-11-07T12:55:30.634879+00:00,Tamil Nadu,METTUR RTO,KIA INDIA PRIVATE LIMITED,0,1,0,0,0,0,0,0,0,3,4,0
2025-11-07T12:55:30.634879+00:00,Tamil Nadu,METTUR RTO,MAHINDRA & MAHINDRA LIMITED,0,1,0,0,1,0,0,0,0,0,2,0
2025-11-07T12:55:30.634879+00:00,Tamil Nadu,METTUR RTO,MARUTI SUZUKI INDIA LTD,0,0,0,0,6,1,0,0,1,0,8,0
2025-11-07T12:55:30.634879+00:00,Tamil Nadu,METTUR RTO,RENAULT INDIA PVT LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.634879+00:00,Tamil Nadu,METTUR RTO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,0,0,0,0,1,0,0,0,0,1,2,0
2025-11-07T12:55:30.634879+00:00,Tamil Nadu,METTUR RTO,STELLANTIS AUTOMOBILES INDIA PVT LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.634879+00:00,Tamil Nadu,METTUR RTO,TATA MOTORS PASSENGER VEHICLES LTD,0,1,0,0,0,0,0,0,0,2,3,0
2025-11-07T12:55:30.634879+00:00,Tamil Nadu,METTUR RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,0,0,0,0,0,0,0,0,2,2,0
2025-11-07T12:55:30.694196+00:00,Tamil Nadu,MUSURI,KIA INDIA PRIVATE LIMITED,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.694196+00:00,Tamil Nadu,MUSURI,MAHINDRA & MAHINDRA LIMITED,0,1,0,0,0,0,0,0,0,0,1,0
2025-11-07T12:55:30.694196+00:00,Tamil Nadu,MUSURI,MARUTI SUZUKI INDIA LTD,0,0,0,0,4,1,0,0,0,0,5,0
2025-11-07T12:55:30.694196+00:00,Tamil Nadu,MUSURI,RENAULT INDIA PVT LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.694196+00:00,Tamil Nadu,MUSURI,TATA MOTORS PASSENGER VEHICLES LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.694196+00:00,Tamil Nadu,MUSURI,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,0,0,0,0,0,0,0,0,3,3,0
2025-11-07T12:55:30.709728+00:00,Tamil Nadu,ARANTHANGI,HONDA CARS INDIA LTD,0,0,0,0,1,0,0,0,0,0,1,0
2025-11-07T12:55:30.709728+00:00,Tamil Nadu,ARANTHANGI,HYUNDAI MOTOR INDIA LTD,0,1,0,0,0,0,0,0,0,1,2,0
2025-11-07T12:55:30.709728+00:00,Tamil Nadu,ARANTHANGI,KIA INDIA PRIVATE LIMITED,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.709728+00:00,Tamil Nadu,ARANTHANGI,MARUTI SUZUKI INDIA LTD,0,0,0,0,0,1,0,0,0,0,1,0
2025-11-07T12:55:30.709728+00:00,Tamil Nadu,ARANTHANGI,TATA MOTORS PASSENGER VEHICLES LTD,0,0,0,0,0,0,0,0,0,2,2,0
2025-11-07T12:55:30.709728+00:00,Tamil Nadu,ARANTHANGI,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-07T12:55:30.730774+00:00,Tamil Nadu,NAGAPATTINAM RTO,HYUNDAI MOTOR INDIA LTD,0,0,0,0,0,1,0,0,0,3,4,0
2025-11-07T12:55:30.730774+00:00,Tamil Nadu,NAGAPATTINAM RTO,KIA INDIA PRIVATE LIMITED,0,0,0,0,0,0,0,0,0,2,2,0
2025-11-07T12:55:30.730774+00:00,Tamil Nadu,NAGAPATTINAM RTO,MAHINDRA & MAHINDRA LIMITED,0,1,0,0,0,0,0,0,0,0,1,0
2025-11-07T12:55:30.730774+00:00,Tamil Nadu,NAGAPATTINAM RTO,MARUTI SUZUKI INDIA LTD,0,0,0,0,4,1,0,0,1,0,6,0
2025-11-07T12:55:30.730774+00:00,Tamil Nadu,NAGAPATTINAM RTO,RENAULT INDIA PVT LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.730774+00:00,Tamil Nadu,NAGAPATTINAM RTO,TATA MOTORS PASSENGER VEHICLES LTD,0,1,0,0,0,0,0,0,0,0,1,0
2025-11-07T12:55:30.730774+00:00,Tamil Nadu,NAGAPATTINAM RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,0,0,0,1,0,0,0,0,2,3,0
2025-11-07T12:55:30.760520+00:00,Tamil Nadu,NAGERCOIL RTO,HONDA CARS INDIA LTD,0,0,0,0,1,0,0,0,0,0,1,0
2025-11-07T12:55:30.760520+00:00,Tamil Nadu,NAGERCOIL RTO,HYUNDAI MOTOR INDIA LTD,0,2,0,0,1,0,0,0,0,8,11,0
2025-11-07T12:55:30.760520+00:00,Tamil Nadu,NAGERCOIL RTO,KIA INDIA PRIVATE LIMITED,0,1,0,0,0,0,0,0,0,2,3,0
2025-11-07T12:55:30.760520+00:00,Tamil Nadu,NAGERCOIL RTO,MAHINDRA & MAHINDRA LIMITED,0,4,0,0,0,0,0,0,0,0,4,0
2025-11-07T12:55:30.760520+00:00,Tamil Nadu,NAGERCOIL RTO,MARUTI SUZUKI INDIA LTD,0,0,0,0,10,1,2,0,0,0,13,0
2025-11-07T12:55:30.760520+00:00,Tamil Nadu,NAGERCOIL RTO,NISSAN MOTOR INDIA PVT LTD,0,0,0,0,2,0,0,0,0,0,2,0
2025-11-07T12:55:30.760520+00:00,Tamil Nadu,NAGERCOIL RTO,RENAULT INDIA PVT LTD,0,0,0,0,0,0,0,0,0,5,5,0
2025-11-07T12:55:30.760520+00:00,Tamil Nadu,NAGERCOIL RTO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,0,0,0,0,1,0,0,0,0,1,2,0
2025-11-07T12:55:30.760520+00:00,Tamil Nadu,NAGERCOIL RTO,STELLANTIS AUTOMOBILES INDIA PVT LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.760520+00:00,Tamil Nadu,NAGERCOIL RTO,TATA MOTORS PASSENGER VEHICLES LTD,0,1,0,0,0,0,0,0,0,4,5,0
2025-11-07T12:55:30.760520+00:00,Tamil Nadu,NAGERCOIL RTO,TATA PASSENGER ELECTRIC MOBILITY LTD,0,0,0,1,0,0,0,1,0,0,2,2
2025-11-07T12:55:30.760520+00:00,Tamil Nadu,NAGERCOIL RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,1,0,0,0,0,2,0,3,5,11,0
2025-11-07T12:55:30.779792+00:00,Tamil Nadu,NAMAKKAL RTO,HONDA CARS INDIA LTD,0,0,0,0,1,0,0,0,0,0,1,0
2025-11-07T12:55:30.779792+00:00,Tamil Nadu,NAMAKKAL RTO,HYUNDAI MOTOR INDIA LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.779792+00:00,Tamil Nadu,NAMAKKAL RTO,KIA INDIA PRIVATE LIMITED,0,1,0,0,0,0,0,0,0,0,1,0
2025-11-07T12:55:30.779792+00:00,Tamil Nadu,NAMAKKAL RTO,MAHINDRA & MAHINDRA LIMITED,0,3,0,0,0,0,0,0,0,0,3,0
